param,rt_0,rt_1,midpoint,k,n_t,t_I,N,S0,I0
28532,1.3000000000000005,4.700000000000003,146,0.6,365,4,100000,99900,100
8417,1.3000000000000005,3.0000000000000018,150,0.2,365,4,100000,99900,100
82251,1.5000000000000004,5.000000000000004,82,0.6,365,4,100000,99900,100
66961,1.5000000000000004,3.8000000000000025,133,0.1,365,4,100000,99900,100
36272,1.4000000000000004,3.100000000000002,106,0.2,365,4,100000,99900,100
51980,1.4000000000000004,4.3000000000000025,154,0.3,365,4,100000,99900,100
74352,1.5000000000000004,4.400000000000003,104,0.3,365,4,100000,99900,100
19144,1.3000000000000005,3.9000000000000026,147,0.2,365,4,100000,99900,100
12022,1.3000000000000005,3.300000000000002,149,0.4,365,4,100000,99900,100
95354,1.6000000000000003,5.000000000000004,112,0.8,365,4,100000,99900,100
43749,1.4000000000000004,3.7000000000000015,89,0.8,365,4,100000,99900,100
4881,1.3000000000000005,2.700000000000001,163,0.2,365,4,100000,99900,100
63328,1.5000000000000004,3.500000000000002,87,0.5,365,4,100000,99900,100
75797,1.5000000000000004,4.500000000000004,116,0.4,365,4,100000,99900,100
68171,1.5000000000000004,3.9000000000000026,135,0.7000000000000001,365,4,100000,99900,100
8460,1.3000000000000005,3.0000000000000018,155,0.5,365,4,100000,99900,100
8340,1.3000000000000005,3.0000000000000018,140,0.5,365,4,100000,99900,100
71587,1.5000000000000004,4.200000000000003,91,0.7000000000000001,365,4,100000,99900,100
33255,1.4000000000000004,2.8000000000000016,102,0.4,365,4,100000,99900,100
83692,1.6000000000000003,3.8000000000000025,79,0.4,365,4,100000,99900,100
4872,1.3000000000000005,2.700000000000001,162,0.1,365,4,100000,99900,100
69384,1.5000000000000004,4.000000000000003,134,0.5,365,4,100000,99900,100
71846,1.5000000000000004,4.200000000000003,124,0.2,365,4,100000,99900,100
9502,1.3000000000000005,3.100000000000002,134,0.7000000000000001,365,4,100000,99900,100
51552,1.4000000000000004,4.3000000000000025,100,0.7000000000000001,365,4,100000,99900,100
13392,1.3000000000000005,3.400000000000002,170,0.7000000000000001,365,4,100000,99900,100
82539,1.5000000000000004,5.000000000000004,119,0.1,365,4,100000,99900,100
12282,1.3000000000000005,3.300000000000002,181,0.8,365,4,100000,99900,100
41332,1.4000000000000004,3.500000000000002,111,0.6,365,4,100000,99900,100
89275,1.6000000000000003,4.500000000000004,105,0.6,365,4,100000,99900,100
18191,1.3000000000000005,3.8000000000000025,175,0.8,365,4,100000,99900,100
45432,1.4000000000000004,3.8000000000000025,139,0.4,365,4,100000,99900,100
52839,1.4000000000000004,4.400000000000003,101,0.6,365,4,100000,99900,100
92624,1.6000000000000003,4.800000000000003,82,0.5,365,4,100000,99900,100
50293,1.4000000000000004,4.200000000000003,103,0.6,365,4,100000,99900,100
17966,1.3000000000000005,3.8000000000000025,147,0.7000000000000001,365,4,100000,99900,100
74605,1.5000000000000004,4.400000000000003,135,0.8,365,4,100000,99900,100
14281,1.3000000000000005,3.500000000000002,132,0.6,365,4,100000,99900,100
33377,1.4000000000000004,2.8000000000000016,120,0.5,365,4,100000,99900,100
49401,1.4000000000000004,4.100000000000003,152,0.6,365,4,100000,99900,100
43918,1.4000000000000004,3.7000000000000015,111,0.5,365,4,100000,99900,100
86217,1.6000000000000003,4.200000000000003,124,0.3,365,4,100000,99900,100
87968,1.6000000000000003,4.400000000000003,78,0.5,365,4,100000,99900,100
61941,1.5000000000000004,3.300000000000002,95,0.6,365,4,100000,99900,100
24899,1.3000000000000005,4.400000000000003,130,0.7000000000000001,365,4,100000,99900,100
5956,1.3000000000000005,2.8000000000000016,145,0.4,365,4,100000,99900,100
39870,1.4000000000000004,3.400000000000002,90,0.4,365,4,100000,99900,100
90276,1.6000000000000003,4.600000000000003,87,0.5,365,4,100000,99900,100
9614,1.3000000000000005,3.100000000000002,148,0.7000000000000001,365,4,100000,99900,100
88028,1.6000000000000003,4.400000000000003,87,0.2,365,4,100000,99900,100
14501,1.3000000000000005,3.500000000000002,160,0.2,365,4,100000,99900,100
60749,1.4000000000000004,5.000000000000004,136,0.1,365,4,100000,99900,100
42632,1.4000000000000004,3.6000000000000023,112,0.1,365,4,100000,99900,100
85053,1.6000000000000003,4.100000000000003,101,0.4,365,4,100000,99900,100
70373,1.5000000000000004,4.100000000000003,100,0.8,365,4,100000,99900,100
45637,1.4000000000000004,3.8000000000000025,165,0.1,365,4,100000,99900,100
88147,1.6000000000000003,4.400000000000003,102,0.7000000000000001,365,4,100000,99900,100
78372,1.5000000000000004,4.700000000000003,101,0.8,365,4,100000,99900,100
65899,1.5000000000000004,3.7000000000000015,143,0.3,365,4,100000,99900,100
96865,1.7000000000000006,4.700000000000003,94,0.5,365,4,100000,99900,100
67849,1.5000000000000004,3.9000000000000026,95,0.5,365,4,100000,99900,100
17883,1.3000000000000005,3.8000000000000025,137,0.4,365,4,100000,99900,100
35352,1.4000000000000004,3.0000000000000018,133,0.4,365,4,100000,99900,100
64677,1.5000000000000004,3.6000000000000023,127,0.4,365,4,100000,99900,100
53251,1.4000000000000004,4.400000000000003,153,0.2,365,4,100000,99900,100
1439,1.3000000000000005,2.400000000000001,176,0.7000000000000001,365,4,100000,99900,100
54276,1.4000000000000004,4.500000000000004,121,0.7000000000000001,365,4,100000,99900,100
62131,1.5000000000000004,3.300000000000002,144,0.3,365,4,100000,99900,100
75607,1.5000000000000004,4.500000000000004,92,0.6,365,4,100000,99900,100
39939,1.4000000000000004,3.400000000000002,99,0.6,365,4,100000,99900,100
51898,1.4000000000000004,4.3000000000000025,144,0.1,365,4,100000,99900,100
53304,1.4000000000000004,4.400000000000003,159,0.7000000000000001,365,4,100000,99900,100
18944,1.3000000000000005,3.9000000000000026,122,0.1,365,4,100000,99900,100
2372,1.3000000000000005,2.5000000000000013,152,0.1,365,4,100000,99900,100
62815,1.5000000000000004,3.400000000000002,146,0.3,365,4,100000,99900,100
78775,1.5000000000000004,4.700000000000003,152,0.3,365,4,100000,99900,100
50207,1.4000000000000004,4.200000000000003,92,0.8,365,4,100000,99900,100
73383,1.5000000000000004,4.3000000000000025,151,0.3,365,4,100000,99900,100
63269,1.5000000000000004,3.500000000000002,79,0.2,365,4,100000,99900,100
66733,1.5000000000000004,3.8000000000000025,104,0.5,365,4,100000,99900,100
85086,1.6000000000000003,4.100000000000003,105,0.8,365,4,100000,99900,100
54363,1.4000000000000004,4.500000000000004,132,0.6,365,4,100000,99900,100
74627,1.5000000000000004,4.400000000000003,138,0.6,365,4,100000,99900,100
4381,1.3000000000000005,2.700000000000001,100,0.3,365,4,100000,99900,100
74210,1.5000000000000004,4.400000000000003,86,0.4,365,4,100000,99900,100
77045,1.5000000000000004,4.600000000000003,104,0.3,365,4,100000,99900,100
16647,1.3000000000000005,3.7000000000000015,130,0.7000000000000001,365,4,100000,99900,100
60533,1.4000000000000004,5.000000000000004,109,0.1,365,4,100000,99900,100
74493,1.5000000000000004,4.400000000000003,121,0.8,365,4,100000,99900,100
75932,1.5000000000000004,4.500000000000004,133,0.3,365,4,100000,99900,100
42442,1.4000000000000004,3.6000000000000023,87,0.6,365,4,100000,99900,100
6952,1.3000000000000005,2.9000000000000017,117,0.8,365,4,100000,99900,100
23629,1.3000000000000005,4.3000000000000025,118,0.7000000000000001,365,4,100000,99900,100
57988,1.4000000000000004,4.800000000000003,108,0.1,365,4,100000,99900,100
27162,1.3000000000000005,4.600000000000003,121,0.1,365,4,100000,99900,100
40172,1.4000000000000004,3.400000000000002,128,0.7000000000000001,365,4,100000,99900,100
23540,1.3000000000000005,4.3000000000000025,107,0.4,365,4,100000,99900,100
44118,1.4000000000000004,3.7000000000000015,136,0.5,365,4,100000,99900,100
58167,1.4000000000000004,4.800000000000003,130,0.4,365,4,100000,99900,100
39022,1.4000000000000004,3.300000000000002,145,0.1,365,4,100000,99900,100
31949,1.3000000000000005,5.000000000000004,136,0.7000000000000001,365,4,100000,99900,100
27551,1.3000000000000005,4.600000000000003,169,0.6,365,4,100000,99900,100
84153,1.6000000000000003,4.000000000000003,82,0.4,365,4,100000,99900,100
35161,1.4000000000000004,3.0000000000000018,109,0.4,365,4,100000,99900,100
32005,1.3000000000000005,5.000000000000004,143,0.7000000000000001,365,4,100000,99900,100
86173,1.6000000000000003,4.200000000000003,118,0.7000000000000001,365,4,100000,99900,100
18036,1.3000000000000005,3.8000000000000025,156,0.5,365,4,100000,99900,100
27647,1.3000000000000005,4.600000000000003,181,0.6,365,4,100000,99900,100
61972,1.5000000000000004,3.300000000000002,100,0.8,365,4,100000,99900,100
3175,1.3000000000000005,2.6000000000000014,102,0.2,365,4,100000,99900,100
60708,1.4000000000000004,5.000000000000004,130,0.8,365,4,100000,99900,100
70429,1.5000000000000004,4.100000000000003,107,0.8,365,4,100000,99900,100
50651,1.4000000000000004,4.200000000000003,148,0.4,365,4,100000,99900,100
4815,1.3000000000000005,2.700000000000001,154,0.8,365,4,100000,99900,100
7238,1.3000000000000005,2.9000000000000017,153,0.7000000000000001,365,4,100000,99900,100
78304,1.5000000000000004,4.700000000000003,93,0.4,365,4,100000,99900,100
56727,1.4000000000000004,4.700000000000003,109,0.5,365,4,100000,99900,100
15341,1.3000000000000005,3.6000000000000023,116,0.3,365,4,100000,99900,100
92763,1.6000000000000003,4.800000000000003,100,0.5,365,4,100000,99900,100
37498,1.4000000000000004,3.200000000000002,110,0.1,365,4,100000,99900,100
12169,1.3000000000000005,3.300000000000002,167,0.7000000000000001,365,4,100000,99900,100
30633,1.3000000000000005,4.900000000000004,117,0.7000000000000001,365,4,100000,99900,100
99373,1.7000000000000006,5.000000000000004,95,0.6,365,4,100000,99900,100
58137,1.4000000000000004,4.800000000000003,126,0.6,365,4,100000,99900,100
39875,1.4000000000000004,3.400000000000002,91,0.2,365,4,100000,99900,100
9345,1.3000000000000005,3.100000000000002,115,0.2,365,4,100000,99900,100
99340,1.7000000000000006,5.000000000000004,91,0.4,365,4,100000,99900,100
3156,1.3000000000000005,2.6000000000000014,99,0.4,365,4,100000,99900,100
3647,1.3000000000000005,2.6000000000000014,161,0.7000000000000001,365,4,100000,99900,100
55614,1.4000000000000004,4.600000000000003,129,0.6,365,4,100000,99900,100
34159,1.4000000000000004,2.9000000000000017,119,0.5,365,4,100000,99900,100
43814,1.4000000000000004,3.7000000000000015,98,0.5,365,4,100000,99900,100
91477,1.6000000000000003,4.700000000000003,90,0.8,365,4,100000,99900,100
26034,1.3000000000000005,4.500000000000004,126,0.2,365,4,100000,99900,100
50655,1.4000000000000004,4.200000000000003,148,0.8,365,4,100000,99900,100
84882,1.6000000000000003,4.100000000000003,77,0.3,365,4,100000,99900,100
20378,1.3000000000000005,4.000000000000003,153,0.4,365,4,100000,99900,100
51948,1.4000000000000004,4.3000000000000025,150,0.3,365,4,100000,99900,100
49074,1.4000000000000004,4.100000000000003,111,0.7000000000000001,365,4,100000,99900,100
70620,1.5000000000000004,4.100000000000003,131,0.7000000000000001,365,4,100000,99900,100
46492,1.4000000000000004,3.9000000000000026,110,0.6,365,4,100000,99900,100
97545,1.7000000000000006,4.800000000000003,100,0.4,365,4,100000,99900,100
37847,1.4000000000000004,3.200000000000002,153,0.6,365,4,100000,99900,100
13289,1.3000000000000005,3.400000000000002,157,0.8,365,4,100000,99900,100
74392,1.5000000000000004,4.400000000000003,109,0.3,365,4,100000,99900,100
6941,1.3000000000000005,2.9000000000000017,116,0.5,365,4,100000,99900,100
14467,1.3000000000000005,3.500000000000002,155,0.8,365,4,100000,99900,100
74694,1.5000000000000004,4.400000000000003,147,0.1,365,4,100000,99900,100
14677,1.3000000000000005,3.500000000000002,182,0.2,365,4,100000,99900,100
4949,1.3000000000000005,2.700000000000001,171,0.6,365,4,100000,99900,100
79974,1.5000000000000004,4.800000000000003,134,0.1,365,4,100000,99900,100
74508,1.5000000000000004,4.400000000000003,123,0.7000000000000001,365,4,100000,99900,100
70346,1.5000000000000004,4.100000000000003,97,0.5,365,4,100000,99900,100
63780,1.5000000000000004,3.500000000000002,146,0.3,365,4,100000,99900,100
37730,1.4000000000000004,3.200000000000002,139,0.1,365,4,100000,99900,100
26440,1.3000000000000005,4.500000000000004,176,0.8,365,4,100000,99900,100
41191,1.4000000000000004,3.500000000000002,94,0.1,365,4,100000,99900,100
74601,1.5000000000000004,4.400000000000003,135,0.4,365,4,100000,99900,100
46535,1.4000000000000004,3.9000000000000026,116,0.1,365,4,100000,99900,100
27307,1.3000000000000005,4.600000000000003,139,0.2,365,4,100000,99900,100
77154,1.5000000000000004,4.600000000000003,117,0.8,365,4,100000,99900,100
43755,1.4000000000000004,3.7000000000000015,90,0.7000000000000001,365,4,100000,99900,100
45174,1.4000000000000004,3.8000000000000025,107,0.2,365,4,100000,99900,100
21455,1.3000000000000005,4.100000000000003,140,0.6,365,4,100000,99900,100
35482,1.4000000000000004,3.0000000000000018,149,0.6,365,4,100000,99900,100
75976,1.5000000000000004,4.500000000000004,138,0.7000000000000001,365,4,100000,99900,100
49163,1.4000000000000004,4.100000000000003,122,0.8,365,4,100000,99900,100
99318,1.7000000000000006,5.000000000000004,88,0.4,365,4,100000,99900,100
7145,1.3000000000000005,2.9000000000000017,142,0.2,365,4,100000,99900,100
27172,1.3000000000000005,4.600000000000003,122,0.3,365,4,100000,99900,100
22347,1.3000000000000005,4.200000000000003,104,0.6,365,4,100000,99900,100
66716,1.5000000000000004,3.8000000000000025,102,0.4,365,4,100000,99900,100
92870,1.6000000000000003,4.800000000000003,113,0.8,365,4,100000,99900,100
4448,1.3000000000000005,2.700000000000001,108,0.8,365,4,100000,99900,100
3271,1.3000000000000005,2.6000000000000014,114,0.6,365,4,100000,99900,100
58476,1.4000000000000004,4.800000000000003,169,0.1,365,4,100000,99900,100
7121,1.3000000000000005,2.9000000000000017,139,0.2,365,4,100000,99900,100
91516,1.6000000000000003,4.700000000000003,95,0.7000000000000001,365,4,100000,99900,100
56777,1.4000000000000004,4.700000000000003,115,0.7000000000000001,365,4,100000,99900,100
73233,1.5000000000000004,4.3000000000000025,132,0.5,365,4,100000,99900,100
14346,1.3000000000000005,3.500000000000002,140,0.7000000000000001,365,4,100000,99900,100
66779,1.5000000000000004,3.8000000000000025,110,0.3,365,4,100000,99900,100
10441,1.3000000000000005,3.200000000000002,101,0.5,365,4,100000,99900,100
65776,1.5000000000000004,3.7000000000000015,127,0.8,365,4,100000,99900,100
84171,1.6000000000000003,4.000000000000003,85,0.2,365,4,100000,99900,100
2453,1.3000000000000005,2.5000000000000013,162,0.2,365,4,100000,99900,100
85934,1.6000000000000003,4.200000000000003,87,0.6,365,4,100000,99900,100
68227,1.5000000000000004,3.9000000000000026,142,0.7000000000000001,365,4,100000,99900,100
16825,1.3000000000000005,3.7000000000000015,153,0.1,365,4,100000,99900,100
42481,1.4000000000000004,3.6000000000000023,93,0.2,365,4,100000,99900,100
17720,1.3000000000000005,3.8000000000000025,116,0.8,365,4,100000,99900,100
31939,1.3000000000000005,5.000000000000004,135,0.5,365,4,100000,99900,100
87950,1.6000000000000003,4.400000000000003,75,0.8,365,4,100000,99900,100
69374,1.5000000000000004,4.000000000000003,133,0.3,365,4,100000,99900,100
82760,1.5000000000000004,5.000000000000004,146,0.6,365,4,100000,99900,100
27378,1.3000000000000005,4.600000000000003,148,0.1,365,4,100000,99900,100
54537,1.4000000000000004,4.500000000000004,154,0.4,365,4,100000,99900,100
57020,1.4000000000000004,4.700000000000003,146,0.2,365,4,100000,99900,100
22810,1.3000000000000005,4.200000000000003,163,0.3,365,4,100000,99900,100
3496,1.3000000000000005,2.6000000000000014,142,0.8,365,4,100000,99900,100
53106,1.4000000000000004,4.400000000000003,135,0.1,365,4,100000,99900,100
3191,1.3000000000000005,2.6000000000000014,104,0.2,365,4,100000,99900,100
8517,1.3000000000000005,3.0000000000000018,162,0.6,365,4,100000,99900,100
991,1.3000000000000005,2.400000000000001,120,0.2,365,4,100000,99900,100
25264,1.3000000000000005,4.400000000000003,176,0.4,365,4,100000,99900,100
21345,1.3000000000000005,4.100000000000003,126,0.8,365,4,100000,99900,100
85995,1.6000000000000003,4.200000000000003,96,0.2,365,4,100000,99900,100
55651,1.4000000000000004,4.600000000000003,134,0.3,365,4,100000,99900,100
1108,1.3000000000000005,2.400000000000001,135,0.3,365,4,100000,99900,100
89097,1.6000000000000003,4.500000000000004,82,0.4,365,4,100000,99900,100
34210,1.4000000000000004,2.9000000000000017,126,0.1,365,4,100000,99900,100
65801,1.5000000000000004,3.7000000000000015,131,0.1,365,4,100000,99900,100
73109,1.5000000000000004,4.3000000000000025,117,0.1,365,4,100000,99900,100
8255,1.3000000000000005,3.0000000000000018,129,0.8,365,4,100000,99900,100
422,1.3000000000000005,2.300000000000001,120,0.7000000000000001,365,4,100000,99900,100
24679,1.3000000000000005,4.400000000000003,102,0.3,365,4,100000,99900,100
41593,1.4000000000000004,3.500000000000002,144,0.3,365,4,100000,99900,100
95408,1.6000000000000003,5.000000000000004,119,0.6,365,4,100000,99900,100
13298,1.3000000000000005,3.400000000000002,159,0.1,365,4,100000,99900,100
91532,1.6000000000000003,4.700000000000003,97,0.7000000000000001,365,4,100000,99900,100
4808,1.3000000000000005,2.700000000000001,154,0.1,365,4,100000,99900,100
37758,1.4000000000000004,3.200000000000002,142,0.5,365,4,100000,99900,100
7291,1.3000000000000005,2.9000000000000017,160,0.4,365,4,100000,99900,100
59588,1.4000000000000004,4.900000000000004,149,0.3,365,4,100000,99900,100
17030,1.3000000000000005,3.7000000000000015,178,0.6,365,4,100000,99900,100
31126,1.3000000000000005,4.900000000000004,179,0.4,365,4,100000,99900,100
24754,1.3000000000000005,4.400000000000003,112,0.4,365,4,100000,99900,100
56799,1.4000000000000004,4.700000000000003,118,0.5,365,4,100000,99900,100
94099,1.6000000000000003,4.900000000000004,113,0.8,365,4,100000,99900,100
99334,1.7000000000000006,5.000000000000004,90,0.5,365,4,100000,99900,100
20743,1.3000000000000005,4.000000000000003,199,0.1,365,4,100000,99900,100
97494,1.7000000000000006,4.800000000000003,92,0.7000000000000001,365,4,100000,99900,100
19030,1.3000000000000005,3.9000000000000026,132,0.8,365,4,100000,99900,100
78617,1.5000000000000004,4.700000000000003,132,0.5,365,4,100000,99900,100
93939,1.6000000000000003,4.900000000000004,93,0.8,365,4,100000,99900,100
39028,1.4000000000000004,3.300000000000002,145,0.7000000000000001,365,4,100000,99900,100
